Entity,Code,Year,Working_Hours,GDP,Population,Continent
Norway,NOR,1998,1475.7112,36239.301,4447485.0,
Norway,NOR,1999,1474.8483,40213.816,4474008.0,
Norway,NOR,2000,1456.4656,49518.625,4499375.0,
Norway,NOR,2001,1430.8419,49814.926,4523139.0,
Norway,NOR,2002,1416.3457,47715.855,4546017.0,
Norway,NOR,2003,1404.5042,51127.16,4570096.0,
Norway,NOR,2004,1423.8383,54257.918,4598210.0,
Norway,NOR,2005,1427.7825,66904.055,4632359.0,
Norway,NOR,2006,1425.226,72366.961,4672986.0,
Norway,NOR,2007,1434.3196,72809.102,4719403.0,
Norway,NOR,2008,1438.6703,81911.469,4771014.0,
Norway,NOR,2009,1416.8906,68360.867,4826847.0,
Norway,NOR,2010,1426.4763,73262.68,4885878.0,
Norway,NOR,2011,1430.0379999999998,80391.633,4948335.0,
Norway,NOR,2012,1428.465,83851.234,5013716.0,
Norway,NOR,2013,1417.9874,81761.359,5079460.0,
Norway,NOR,2014,1420.2477,75652.117,5142269.0,
Norway,NOR,2015,1422.5608,62841.77,5199827.0,Europe
Norway,NOR,2016,1429.0883,59646.379,5250950.0,
Norway,NOR,2017,1417.4723,60590.25,5296324.0,
Pakistan,PAK,1970,2215.5176,1816.3463,58142062.0,
Pakistan,PAK,1971,2256.3687,1804.0172,59734479.0,
Pakistan,PAK,1972,2204.0798,1796.9149,61381982.0,
Pakistan,PAK,1973,2238.2603,1840.0109,63099404.0,
Pakistan,PAK,1974,2270.1731,1859.844,64905996.0,
Pakistan,PAK,1975,2308.2813,1873.6948,66816875.0,
Pakistan,PAK,1976,2265.5247,1917.1543,68834324.0,
Pakistan,PAK,1977,2220.8157,1917.384,70958168.0,
Pakistan,PAK,1978,2176.0486,1985.0807,73197254.0,
Pakistan,PAK,1979,2130.6965,2006.8962,75561128.0,
Pakistan,PAK,1980,2143.271,2085.2834,78054346.0,
Pakistan,PAK,1981,2125.9895,2141.1455,80680461.0,
Pakistan,PAK,1982,2129.3101,2174.1565,83431597.0,
Pakistan,PAK,1983,2132.9883,2235.6191,86285936.0,
Pakistan,PAK,1984,2140.3125,2288.6819,89213708.0,
Pakistan,PAK,1985,2157.97,2355.3445,92191505.0,
Pakistan,PAK,1986,2164.0027,2350.9946,95215375.0,
Pakistan,PAK,1987,2134.238,2425.8323,98285762.0,
Pakistan,PAK,1988,2108.9004,2516.4214,101389603.0,
Pakistan,PAK,1989,2138.9285,2555.729,104512874.0,
Pakistan,PAK,1990,2167.2649,2541.8813,107647918.0,
Pakistan,PAK,1991,2205.8513,2479.7563,110778655.0,
Pakistan,PAK,1992,2202.4463,2568.8035,113911126.0,
Pakistan,PAK,1993,2233.5469,2582.9497,117086680.0,
Pakistan,PAK,1994,2195.5017,2552.1702,120362764.0,
Pakistan,PAK,1995,2217.4604,2640.8633,123776835.0,
Pakistan,PAK,1996,2211.9167,2729.7493,127349293.0,
Pakistan,PAK,1997,2199.7478,2658.4993,131057432.0,
Pakistan,PAK,1998,2177.5776,2706.7129,134843233.0,
Pakistan,PAK,1999,2179.28,2708.1909,138624625.0,
Pakistan,PAK,2000,2186.4368,2727.4919,142343583.0,
Pakistan,PAK,2001,2178.7424,2689.7397,145978408.0,
Pakistan,PAK,2002,2169.9292,2746.1259999999997,149549695.0,
Pakistan,PAK,2003,2184.9133,2775.4937,153093371.0,
Pakistan,PAK,2004,2176.8701,2946.5640000000003,156664698.0,
Pakistan,PAK,2005,2164.6743,3201.2869,160304007.0,
Pakistan,PAK,2006,2131.4966,3472.4043,164022626.0,
Pakistan,PAK,2007,2135.8044,3674.6938,167808106.0,
Pakistan,PAK,2008,2128.708,3832.2263,171648984.0,
Pakistan,PAK,2009,2109.1353,3985.9451,175525610.0,
Pakistan,PAK,2010,2127.9233,4171.4165,179424643.0,
Pakistan,PAK,2011,2114.8743,4454.6206,183340168.0,
Pakistan,PAK,2012,2101.45,4516.8423,187280125.0,
Pakistan,PAK,2013,2088.7529,4592.5928,191260799.0,
Pakistan,PAK,2014,2095.2488,4725.5215,195305012.0,
Pakistan,PAK,2015,2096.1443,4815.9243,199426953.0,Asia
Pakistan,PAK,2016,2096.1443,5037.855,203631356.0,
Pakistan,PAK,2017,2096.1443,5303.3789,207906210.0,
Peru,PER,1950,2157.0,2061.8445,7777452.0,
Peru,PER,1951,2151.7302,2167.0757,7976478.0,
Peru,PER,1952,2146.4736,2235.344,8184725.0,
Peru,PER,1953,2141.2297,2294.584,8401373.0,
Peru,PER,1954,2135.9985,2379.4121,8625982.0,
Peru,PER,1955,2130.78,2443.0,8858392.0,
Peru,PER,1956,2125.5745,2463.9507,9098830.0,
Peru,PER,1957,2120.3816,2592.4502,9347833.0,
Peru,PER,1958,2115.2014,2492.5442,9606241.0,
Peru,PER,1959,2110.0339,2476.3862,9875016.0,
Peru,PER,1960,2104.8789,2661.1257,10155011.0,
Peru,PER,1961,2099.7366,2769.7563,10446618.0,
Peru,PER,1962,2094.6069,2929.8083,10749463.0,
Peru,PER,1963,2089.4897,3004.8325,11062295.0,
Peru,PER,1964,2084.385,3113.0542,11383364.0,
Peru,PER,1965,2079.2927,3224.3801,11711402.0,
Peru,PER,1966,2074.2129,3373.5352,12045783.0,
Peru,PER,1967,2069.1455,3442.2864,12386868.0,
Peru,PER,1968,2064.0906,3336.4990000000003,12735491.0,
Peru,PER,1969,2059.0479,3399.6475,13092846.0,
Peru,PER,1970,2054.0173,3497.7385,13459789.0,
Peru,PER,1971,2048.9993,3615.0891,13836365.0,
Peru,PER,1972,2043.9935,3612.0107,14221954.0,
Peru,PER,1973,2039.0,3823.6211,14615847.0,
Peru,PER,1974,2032.4211,4061.6628,15017060.0,
Peru,PER,1975,2025.8635,4149.1694,15424745.0,
Peru,PER,1976,2019.3270000000002,4064.051,15838568.0,
Peru,PER,1977,2012.8116,3900.8562,16258323.0,
Peru,PER,1978,2006.3173,3692.7544,16683451.0,
Peru,PER,1979,1999.8439,3678.4961,17113393.0,
Peru,PER,1980,1993.3912,3926.4758,17547612.0,
Peru,PER,1981,1986.9596,4152.833,17985398.0,
Peru,PER,1982,1980.5486,4081.3911,18426420.0,
Peru,PER,1983,1974.1583,3684.6421,18870988.0,
Peru,PER,1984,1967.7887,3757.3521,19319746.0,
Peru,PER,1985,1961.4396,3676.4617,19772871.0,
Peru,PER,1986,1955.111,4134.4165,20230385.0,
Peru,PER,1987,1948.8027,4532.1274,20691285.0,
Peru,PER,1988,1942.5149,4200.7432,21153462.0,
Peru,PER,1989,1936.2473,3430.1208,21614193.0,
Peru,PER,1990,1930.0,3398.9451,22071433.0,
Peru,PER,1991,1928.9998,3475.0862,22522383.0,
Peru,PER,1992,1928.0,3485.342,22966822.0,
Peru,PER,1993,1927.6665,3655.4426,23408135.0,
Peru,PER,1994,1927.3331,4194.4194,23851405.0,
Peru,PER,1995,1926.9998,4625.2915,24299168.0,
Peru,PER,1996,1926.6664,4807.0527,24753825.0,
Peru,PER,1997,1926.3331,5056.1694,25210957.0,
Peru,PER,1998,1926.0,4881.2222,25658070.0,
Peru,PER,1999,1890.957,4810.7202,26078295.0,
Peru,PER,2000,2005.0114,4876.3838,26459944.0,
Peru,PER,2001,1982.5784,4839.8584,26799289.0,
Peru,PER,2002,2003.0768,5071.5015,27100964.0,
Peru,PER,2003,1985.3206,5319.4023,27372217.0,
Peru,PER,2004,1974.6361,5672.3931,27624226.0,
Peru,PER,2005,1956.4169,6186.249,27866140.0,
Peru,PER,2006,1968.9254,6934.585,28102055.0,
Peru,PER,2007,1989.0568,7619.2080000000005,28333050.0,
Peru,PER,2008,1989.981,8264.1357,28562321.0,
Peru,PER,2009,1960.8812,8232.0938,28792663.0,
Peru,PER,2010,1926.2219,9262.1641,29027680.0,
Peru,PER,2011,1923.7831,10082.976,29264314.0,
Peru,PER,2012,1923.4186,10580.962,29506790.0,
Peru,PER,2013,1919.1624,10864.525,29773986.0,
Peru,PER,2014,1904.4829,10990.931,30090372.0,
Peru,PER,2015,1932.4581,10942.126,30470739.0,South America
Peru,PER,2016,1932.4581,11183.41,30926036.0,
Peru,PER,2017,1932.4581,11370.371000000001,31444299.0,
Philippines,PHL,1970,2113.6689,2244.7261,35803591.0,
Philippines,PHL,1971,2116.4604,2320.9946,36849678.0,
Philippines,PHL,1972,2118.3684,2390.3606,37923400.0,
Philippines,PHL,1973,2109.4307,2524.2241,39022759.0,
Philippines,PHL,1974,2120.0684,2612.2905,40144250.0,
Philippines,PHL,1975,2124.2627,2771.1445,41285741.0,
Philippines,PHL,1976,2124.6768,2876.6357,42446659.0,
Philippines,PHL,1977,2161.4109,2895.4702,43629415.0,
Philippines,PHL,1978,2136.6262,3001.9307,44838485.0,
Philippines,PHL,1979,2135.6489,2991.8098,46079844.0,
Philippines,PHL,1980,2134.4941,3198.8809,47357741.0,
Philippines,PHL,1981,2135.5039,3267.1963,48672831.0,
Philippines,PHL,1982,2131.0586,3339.5874,50023564.0,
Philippines,PHL,1983,2141.8547,3283.4768,51408910.0,
Philippines,PHL,1984,2172.7959,2984.7422,52827047.0,
Philippines,PHL,1985,2174.2009,2744.7322,54275836.0,
Philippines,PHL,1986,2171.3867,2838.6882,55755346.0,
Philippines,PHL,1987,2179.7929999999997,3053.1543,57263835.0,
Philippines,PHL,1988,2188.2681,3297.3752,58794999.0,
Philippines,PHL,1989,2197.3484,3510.9924,60340768.0,
Philippines,PHL,1990,2191.7815,3757.1965,61895169.0,
Philippines,PHL,1991,2176.1108,3743.8188,63454785.0,
Philippines,PHL,1992,2175.9771,3832.1072,65020124.0,
Philippines,PHL,1993,2135.9644,3981.3931,66593903.0,
Philippines,PHL,1994,2149.8604,4341.6777,68180846.0,
Philippines,PHL,1995,2129.8364,4690.3135,69784087.0,
Philippines,PHL,1996,2094.2141,5011.9424,71401743.0,
Philippines,PHL,1997,2098.4424,4819.8882,73030879.0,
Philippines,PHL,1998,2091.7673,4332.623,74672009.0,
Philippines,PHL,1999,2081.3909,4131.8701,76325927.0,
Philippines,PHL,2000,2086.844,4162.4141,77991757.0,
Philippines,PHL,2001,2079.7271,4112.3486,79672869.0,
Philippines,PHL,2002,2061.2661,4083.2563,81365260.0,
Philippines,PHL,2003,2077.873,4099.6543,83051970.0,
Philippines,PHL,2004,2084.7686,4138.2568,84710544.0,
Philippines,PHL,2005,2103.6121,4222.9087,86326251.0,
Philippines,PHL,2006,2077.9478,4356.3823,87888675.0,
Philippines,PHL,2007,2093.1072,4619.7583,89405482.0,
Philippines,PHL,2008,2113.2456,4852.9175,90901967.0,
Philippines,PHL,2009,2117.425,4969.9663,92414161.0,
Philippines,PHL,2010,2124.781,5391.2339,93966784.0,
Philippines,PHL,2011,2126.8171,5802.6426,95570049.0,
Philippines,PHL,2012,2132.0334,5949.812,97212639.0,
Philippines,PHL,2013,2141.512,6332.7104,98871558.0,
Philippines,PHL,2014,2143.2434,6537.2519999999995,100513137.0,
Philippines,PHL,2015,2148.5645,6824.7671,102113206.0,Asia
Philippines,PHL,2016,2148.5645,7342.8218,103663812.0,
Philippines,PHL,2017,2148.5645,7679.1758,105172921.0,
Poland,POL,1993,2070.8213,8870.8281,38301349.0,
Poland,POL,1994,2084.6243,9521.833,38389469.0,
Poland,POL,1995,2081.9163,10483.856,38458642.0,
Poland,POL,1996,2082.0403,11360.136,38509672.0,
Poland,POL,1997,2081.8833,12096.233999999999,38544838.0,
Poland,POL,1998,2081.8135,12572.145,38564191.0,
Poland,POL,1999,2079.9983,13257.335,38567868.0,
Poland,POL,2000,2081.6973,13557.45,38556699.0,
Poland,POL,2001,2083.6909,13618.021,38529585.0,
Poland,POL,2002,2078.4751,13936.233,38488640.0,
Poland,POL,2003,2084.1721,14078.92,38441821.0,
Poland,POL,2004,2084.5327,14616.468,38399553.0,
Poland,POL,2005,2079.0483,15396.233,38368957.0,
Poland,POL,2006,2080.5796,15982.438999999998,38354447.0,
Poland,POL,2007,2077.6145,17387.738,38353339.0,
Poland,POL,2008,2069.6001,18511.736,38356786.0,
Poland,POL,2009,2054.0,19170.471,38351924.0,
Poland,POL,2010,2048.8,21006.027000000002,38329784.0,
Poland,POL,2011,2043.6,22453.093999999997,38286824.0,
Poland,POL,2012,2038.4,23221.25,38227033.0,
Poland,POL,2013,2034.7546,23267.174,38158043.0,
Poland,POL,2014,2041.3219,23611.207000000002,38091095.0,
Poland,POL,2015,2049.009,24764.457000000002,38034076.0,Europe
Poland,POL,2016,2050.3591,25233.961,37989218.0,
Poland,POL,2017,2028.4952,26636.91,37953176.0,
Portugal,PRT,1950,2399.4299,2649.24,8416971.0,
Portugal,PRT,1951,2384.1846,2937.8635,8418739.0,
Portugal,PRT,1952,2369.0359,3044.1665,8451545.0,
Portugal,PRT,1953,2353.9834,3180.5046,8503169.0,
Portugal,PRT,1954,2339.0269,3293.7673,8563703.0,
Portugal,PRT,1955,2324.165,3389.4692,8625538.0,
Portugal,PRT,1956,2309.3977,3517.4359999999997,8683415.0,
Portugal,PRT,1957,2294.7244,3650.9734,8734425.0,
Portugal,PRT,1958,2280.1443,3653.7668,8777697.0,
Portugal,PRT,1959,2265.6565,3829.1387,8814023.0,
Portugal,PRT,1960,2251.261,4079.9121,8844638.0,
Portugal,PRT,1961,2238.8623,4306.5518,8869989.0,
Portugal,PRT,1962,2226.5317,4613.2266,8888509.0,
Portugal,PRT,1963,2214.269,4850.6914,8896266.0,
Portugal,PRT,1964,2202.074,5024.8594,8888226.0,
Portugal,PRT,1965,2189.946,5376.0019999999995,8862277.0,
Portugal,PRT,1966,2177.885,5520.8232,8814774.0,
Portugal,PRT,1967,2165.8904,5942.0176,8750863.0,
Portugal,PRT,1968,2153.9617,6730.4805,8687873.0,
Portugal,PRT,1969,2142.0986,6944.7725,8649249.0,
Portugal,PRT,1970,2097.2881,7516.2354,8651334.0,
Portugal,PRT,1971,2097.0461,8030.1289,8700000.0,
Portugal,PRT,1972,2096.6499,8584.4258,8789110.0,
Portugal,PRT,1973,2095.2966,9402.585,8907928.0,
Portugal,PRT,1974,2105.0916,9404.5156,9039977.0,
Portugal,PRT,1975,2105.2266,8754.8887,9172240.0,
Portugal,PRT,1976,2100.8796,9169.9219,9302297.0,
Portugal,PRT,1977,2101.811,9562.1943,9431036.0,
Portugal,PRT,1978,2087.2092,9675.2852,9552609.0,
Portugal,PRT,1979,2072.2349,10048.989,9660749.0,
Portugal,PRT,1980,2053.4819,10344.168,9750966.0,
Portugal,PRT,1981,2036.1785,10183.947,9820868.0,
Portugal,PRT,1982,2016.1331,10165.53,9870822.0,
Portugal,PRT,1983,1998.1772,9887.8438,9902992.0,
Portugal,PRT,1984,1981.213,9489.8643,9921243.0,
Portugal,PRT,1985,1966.8304,9628.8691,9929176.0,
Portugal,PRT,1986,1954.4536,10581.719,9926426.0,
Portugal,PRT,1987,1969.7723,11458.264,9914073.0,
Portugal,PRT,1988,1949.9332,12428.899,9899198.0,
Portugal,PRT,1989,1978.3394,13286.401000000002,9890823.0,
Portugal,PRT,1990,1967.8943,14128.191,9895358.0,
Portugal,PRT,1991,1888.8375,14736.718,9916052.0,
Portugal,PRT,1992,1871.9889,15202.854,9951305.0,
Portugal,PRT,1993,1859.4235,15528.333,9996642.0,
Portugal,PRT,1994,1855.101,16496.576,10045032.0,
Portugal,PRT,1995,1893.4019,17108.186,10091322.0,
Portugal,PRT,1996,1894.422,17506.881,10134016.0,
Portugal,PRT,1997,1889.6281,18897.965,10174564.0,
Portugal,PRT,1998,1905.3082,19846.367,10214046.0,
Portugal,PRT,1999,1907.0874,21029.49,10254501.0,
Portugal,PRT,2000,1916.8097,22161.697,10297117.0,
Portugal,PRT,2001,1900.4532,21966.422000000002,10341456.0,
Portugal,PRT,2002,1893.5931,21934.158,10385993.0,
Portugal,PRT,2003,1886.6373,21745.818,10429615.0,
Portugal,PRT,2004,1892.8103,21659.334,10470926.0,
Portugal,PRT,2005,1894.8535,23783.926,10508494.0,
Portugal,PRT,2006,1882.9833,24823.982000000004,10542837.0,
Portugal,PRT,2007,1899.9846,25296.4,10573150.0,
Portugal,PRT,2008,1886.8917,25166.093999999997,10595312.0,
Portugal,PRT,2009,1887.0959,24704.049,10604066.0,
Portugal,PRT,2010,1889.7576,25788.272999999997,10596055.0,
Portugal,PRT,2011,1866.5815,24962.734,10569388.0,
Portugal,PRT,2012,1849.0493,24758.654,10526308.0,
Portugal,PRT,2013,1859.1348,25030.642999999996,10473025.0,
Portugal,PRT,2014,1866.8982,25493.186,10418224.0,
Portugal,PRT,2015,1874.9194,26448.623,10368346.0,Europe
Portugal,PRT,2016,1864.5854,24574.215,10325540.0,
Portugal,PRT,2017,1863.1744,24309.6,10288527.0,
Romania,ROU,1995,1822.6454,7646.0952,22964747.0,
Romania,ROU,1996,1861.4635,8061.9619,22805706.0,
Romania,ROU,1997,1860.5239,7668.4834,22637600.0,
Romania,ROU,1998,1859.1493,7488.4434,22466291.0,
Romania,ROU,1999,1850.0447,7504.0562,22298122.0,
Romania,ROU,2000,1852.999,7741.5005,22137423.0,
Romania,ROU,2001,1852.4805,8415.834,21989354.0,
Romania,ROU,2002,1867.1761,8755.6816,21853278.0,
Romania,ROU,2003,1837.0599,9238.1816,21720403.0,
Romania,ROU,2004,1845.963,10362.055,21577890.0,
Romania,ROU,2005,1852.9121,10917.66,21417287.0,
Romania,ROU,2006,1869.286,12561.392,21234312.0,
Romania,ROU,2007,1878.15,14175.003999999999,21034196.0,
Romania,ROU,2008,1878.4279999999999,16495.373,20829521.0,
Romania,ROU,2009,1867.8512,16272.979,20637995.0,
Romania,ROU,2010,1860.6654,16775.609,20471860.0,
Romania,ROU,2011,1893.7997,17443.131,20336718.0,
Romania,ROU,2012,1811.5428,18493.816000000003,20227467.0,
Romania,ROU,2013,1806.4569,18643.063000000002,20132780.0,
Romania,ROU,2014,1792.5336,19073.557,20035928.0,
Romania,ROU,2015,1785.6711,20281.779,19925182.0,Europe
Romania,ROU,2016,1792.7908,21949.105,19796280.0,
Romania,ROU,2017,1805.9998,24348.965,19653966.0,
Russia,RUS,1992,1933.0,13713.351,148268576.0,
Russia,RUS,1993,1939.0,11734.598,148373584.0,
Russia,RUS,1994,1895.0,9954.2227,148349443.0,
Russia,RUS,1995,1891.0,9336.3516,148227471.0,
Russia,RUS,1996,1894.0,9130.0195,148020852.0,
Russia,RUS,1997,1951.0,8880.3604,147730020.0,
Russia,RUS,1998,1946.0,8069.8242,147360613.0,
Russia,RUS,1999,1964.0,7795.9819,146915915.0,
Russia,RUS,2000,1982.0,8878.4844,146404890.0,
Russia,RUS,2001,1980.0,9129.9863,145830726.0,
Russia,RUS,2002,1982.0,9365.5381,145215707.0,
Russia,RUS,2003,1993.0,10360.238000000001,144610876.0,
Russia,RUS,2004,1993.0,11741.778999999999,144080649.0,
Russia,RUS,2005,1989.0,13534.59,143672125.0,
Russia,RUS,2006,1998.0,15896.091999999999,143403258.0,
Russia,RUS,2007,1999.0,18717.902,143266207.0,
Russia,RUS,2008,1997.0,21485.617000000002,143248764.0,
Russia,RUS,2009,1974.0,19173.172,143326904.0,
Russia,RUS,2010,1976.0,21754.066000000003,143479273.0,
Russia,RUS,2011,1979.0,24897.619,143703027.0,
Russia,RUS,2012,1982.0,26074.131,143993888.0,
Russia,RUS,2013,1980.0,26309.439,144325456.0,
Russia,RUS,2014,1985.0,25786.709,144664837.0,
Russia,RUS,2015,1978.0,22832.862999999998,144985059.0,Europe
Russia,RUS,2016,1974.0,22083.897999999997,145275374.0,
Russia,RUS,2017,1974.0,22580.941000000003,145530091.0,
Saint Lucia,LCA,1985,1959.8116,6522.8301,126246.0,
Saint Lucia,LCA,1986,1943.3939,7072.4507,128448.0,
Saint Lucia,LCA,1987,1924.8438,7473.7222,130868.0,
Saint Lucia,LCA,1988,1898.2477,7627.9385,133364.0,
Saint Lucia,LCA,1989,1880.4877,7503.6045,135787.0,
Saint Lucia,LCA,1990,1881.7997,7886.521,138019.0,
Saint Lucia,LCA,1991,1897.3466,7422.2573,140001.0,
Saint Lucia,LCA,1992,1928.8988,7573.2881,141758.0,
Saint Lucia,LCA,1993,1995.7933,7419.4111,143402.0,
Saint Lucia,LCA,1994,1962.6689,6625.8076,145080.0,
Saint Lucia,LCA,1995,1986.1134,7400.2285,146871.0,
Saint Lucia,LCA,1996,1972.0729,8543.0518,148837.0,
Saint Lucia,LCA,1997,2011.2849,7984.0063,150920.0,
Saint Lucia,LCA,1998,1972.3011,8065.7207,153023.0,
Saint Lucia,LCA,1999,1997.7997,7832.8975,154988.0,
Saint Lucia,LCA,2000,1979.1416,8048.3169,156737.0,
Saint Lucia,LCA,2001,1981.8158,6804.8604,158184.0,
Singapore,SGP,1960,2296.9849,2644.9941,1633133.0,
Singapore,SGP,1961,2291.8755,2915.6033,1689600.0,
Singapore,SGP,1962,2286.7776,3277.1223,1741457.0,
Singapore,SGP,1963,2281.6909,3726.897,1789374.0,
Singapore,SGP,1964,2276.6155,3673.3521,1834517.0,
Singapore,SGP,1965,2271.5513,3917.4224,1877826.0,
Singapore,SGP,1966,2266.4985,4324.4248,1919274.0,
Singapore,SGP,1967,2261.4570000000003,4911.1938,1958735.0,
Singapore,SGP,1968,2256.4265,5406.3442,1996870.0,
Singapore,SGP,1969,2251.4075,6270.4404,2034514.0,
Singapore,SGP,1970,2246.3994,7266.9536,2072284.0,
Singapore,SGP,1971,2246.3452,8074.4663,2110958.0,
Singapore,SGP,1972,2246.262,8747.6738,2150498.0,
Singapore,SGP,1973,2246.1865,9449.1162,2189609.0,
Singapore,SGP,1974,2246.1814,11308.389,2226377.0,
Singapore,SGP,1975,2225.8064,11486.921,2259721.0,
Singapore,SGP,1976,2250.8242,12410.306999999999,2288860.0,
Singapore,SGP,1977,2198.7766,13024.427,2314988.0,
Singapore,SGP,1978,2198.0557,14384.036,2341401.0,
Singapore,SGP,1979,2174.7175,16407.836,2372594.0,
Singapore,SGP,1980,2182.9209,18349.869,2411690.0,
Singapore,SGP,1981,2208.874,18762.936,2460503.0,
Singapore,SGP,1982,2215.0676,19187.113,2517983.0,
Singapore,SGP,1983,2220.1228,20380.715,2580915.0,
Singapore,SGP,1984,2229.2292,21703.093999999997,2644495.0,
Singapore,SGP,1985,2189.9102,18711.902,2705537.0,
Singapore,SGP,1986,2222.7244,19069.68,2762442.0,
Singapore,SGP,1987,2252.5029,21012.785,2816974.0,
Singapore,SGP,1988,2265.7773,21947.667999999998,2873279.0,
Singapore,SGP,1989,2322.6218,22041.225,2937277.0,
Singapore,SGP,1990,2326.9338,25354.266,3012968.0,
Singapore,SGP,1991,2346.3354,23422.395,3101144.0,
Singapore,SGP,1992,2349.8481,22522.354,3199642.0,
Singapore,SGP,1993,2375.0393,21439.102000000003,3305801.0,
Singapore,SGP,1994,2390.9065,19735.023,3415701.0,
Singapore,SGP,1995,2403.967,20100.676,3525964.0,
Singapore,SGP,1996,2424.0986,23651.822,3638177.0,
Singapore,SGP,1997,2437.7629,24642.639,3752131.0,
Singapore,SGP,1998,2425.8899,26720.346,3860721.0,
Singapore,SGP,1999,2446.3804,27382.031000000003,3954741.0,
Singapore,SGP,2000,2463.3818,36042.191,4028872.0,
Singapore,SGP,2001,2443.5063,33332.422,4077150.0,
Singapore,SGP,2002,2435.3835,35338.906,4104407.0,
Singapore,SGP,2003,2440.1726,31959.428,4129227.0,
Singapore,SGP,2004,2407.2163,36841.551,4177202.0,
Singapore,SGP,2005,2407.3508,49752.277,4265693.0,
Singapore,SGP,2006,2399.0986,53755.363,4402324.0,
Singapore,SGP,2007,2378.3054,57221.512,4578629.0,
Singapore,SGP,2008,2370.7432,50456.723,4775810.0,
Singapore,SGP,2009,2335.3806,47160.348,4966614.0,
Singapore,SGP,2010,2373.0669,58618.434,5131170.0,
Singapore,SGP,2011,2330.0723,61861.344000000005,5263640.0,
Singapore,SGP,2012,2337.4866,61503.824,5369469.0,
Singapore,SGP,2013,2328.0503,60890.676,5453732.0,
Singapore,SGP,2014,2290.3225,66363.477,5525628.0,
Singapore,SGP,2015,2263.1465,65360.742,5592143.0,Asia
Singapore,SGP,2016,2252.5857,64978.668,5653625.0,
Singapore,SGP,2017,2237.7263,67138.117,5708042.0,
Slovakia,SVK,1990,1827.6455,16638.281000000003,5288455.0,
Slovakia,SVK,1991,1827.7343,13088.086000000001,5309229.0,
Slovakia,SVK,1992,1827.675,12147.48,5329029.0,
Slovakia,SVK,1993,1827.8033,12225.805,5347212.0,
Slovakia,SVK,1994,1827.4283,12624.86,5362894.0,
Slovakia,SVK,1995,1853.0483,13187.168,5375470.0,
Slovakia,SVK,1996,1819.6322,14055.05,5384792.0,
Slovakia,SVK,1997,1829.9979,14499.782,5391202.0,
Slovakia,SVK,1998,1821.8607,14136.485,5395253.0,
Slovakia,SVK,1999,1816.2406,13499.197,5397709.0,
Slovakia,SVK,2000,1815.6061,14089.198,5399207.0,
Slovakia,SVK,2001,1800.7356,14891.903999999999,5399995.0,
Slovakia,SVK,2002,1754.0739999999998,15142.975,5400124.0,
Slovakia,SVK,2003,1697.5651,15257.215,5399844.0,
Slovakia,SVK,2004,1741.9944,15380.402,5399374.0,
Slovakia,SVK,2005,1769.4879,17606.385,5398962.0,
Slovakia,SVK,2006,1774.454,18713.047,5398674.0,
Slovakia,SVK,2007,1791.201,20220.459,5398693.0,
Slovakia,SVK,2008,1793.3569,22323.406000000003,5399362.0,
Slovakia,SVK,2009,1780.3383,21157.217,5401149.0,
Slovakia,SVK,2010,1805.1501,23061.121,5404293.0,
Slovakia,SVK,2011,1793.0127,23293.57,5408932.0,
Slovakia,SVK,2012,1789.0425,23304.408,5414894.0,
Slovakia,SVK,2013,1771.6141,23014.006,5421721.0,
Slovakia,SVK,2014,1759.6132,23638.072,5428798.0,
Slovakia,SVK,2015,1754.0863,23594.924,5435614.0,Europe
Slovakia,SVK,2016,1740.0107,24178.82,5442001.0,
Slovakia,SVK,2017,1745.2307,24923.85,5447903.0,
Slovenia,SVN,1995,1755.3971,18314.686,1991126.0,
Slovenia,SVN,1996,1727.4915,19053.869,1988580.0,
Slovenia,SVN,1997,1714.797,19404.961,1987457.0,
Slovenia,SVN,1998,1727.9677,19250.887,1987384.0,
Slovenia,SVN,1999,1729.6924,19871.611,1987625.0,
Slovenia,SVN,2000,1710.0972,20752.977,1987710.0,
Slovenia,SVN,2001,1695.8896,20874.666,1987457.0,
Slovenia,SVN,2002,1720.5181,21342.736,1987265.0,
Slovenia,SVN,2003,1723.8251,21813.629,1987855.0,
Slovenia,SVN,2004,1736.5703,22622.176,1990226.0,
Slovenia,SVN,2005,1696.6035,24629.408,1994979.0,
Slovenia,SVN,2006,1667.4508,24555.572,2002427.0,
Slovenia,SVN,2007,1654.9396,25315.617000000002,2012128.0,
Slovenia,SVN,2008,1673.6466,27851.932,2023049.0,
Slovenia,SVN,2009,1678.7506,25440.202999999998,2033807.0,
Slovenia,SVN,2010,1680.1403,25831.332000000002,2043336.0,
Slovenia,SVN,2011,1663.1636,26527.852000000003,2051277.0,
Slovenia,SVN,2012,1644.5905,26359.174,2057826.0,
Slovenia,SVN,2013,1662.4053,25960.652000000002,2063120.0,
Slovenia,SVN,2014,1681.9049,26417.096,2067487.0,
Slovenia,SVN,2015,1687.8574,25939.902000000002,2071199.0,Europe
Slovenia,SVN,2016,1666.9202,26406.225,2074205.0,
Slovenia,SVN,2017,1655.089,28234.734,2076395.0,
South Africa,ZAF,2001,2376.3381,8906.6738,45571272.0,
South Africa,ZAF,2002,2382.7659,9246.3086,46150913.0,
South Africa,ZAF,2003,2318.6794,9306.709,46719203.0,
South Africa,ZAF,2004,2342.2734,9701.9697,47291610.0,
South Africa,ZAF,2005,2399.4282,10323.735,47880595.0,
South Africa,ZAF,2006,2315.748,10956.927,48489464.0,
